,Cluster Labels,Address,Suburb,Region,1st Most Common Venue,2nd Most Common Venue,3rd Most Common Venue,4th Most Common Venue,5th Most Common Venue,6th Most Common Venue,7th Most Common Venue,8th Most Common Venue,9th Most Common Venue,10th Most Common Venue,Suburb Latitude,Suburb Longitude
877,0,"Setagaya, Tokyo Japan",Setagaya,Tokyo Japan,Bakery,Coffee Shop,Café,Indian Restaurant,Ramen Restaurant,Sake Bar,Japanese Restaurant,Italian Restaurant,Yoshoku Restaurant,Chinese Restaurant,35.646096,139.65627
878,0,"Setiawangsa, Kuala Lumpur Malaysia",Setiawangsa,Kuala Lumpur Malaysia,Middle Eastern Restaurant,Malay Restaurant,Pizza Place,Pet Store,Diner,Park,Moroccan Restaurant,Fast Food Restaurant,BBQ Joint,Convenience Store,3.17572465,101.7358837
879,3,"Seven Hills, Brisbane",Seven Hills,Brisbane,Spa,Café,Dance Studio,Zoo Exhibit,Fish & Chips Shop,Financial or Legal Service,Film Studio,Filipino Restaurant,Field,Fast Food Restaurant,-27.4816478,153.0755733
880,0,"Seventeen Mile Rocks, Brisbane",Seventeen Mile Rocks,Brisbane,Home Service,Zoo Exhibit,Farm,Financial or Legal Service,Film Studio,Filipino Restaurant,Field,Fast Food Restaurant,Farmers Market,Falafel Restaurant,-27.5495466,152.9579475
881,0,"Shadow Hills, Los Angeles US",Shadow Hills,Los Angeles US,Lake,Business Service,Farmers Market,Fish & Chips Shop,Financial or Legal Service,Film Studio,Filipino Restaurant,Field,Fast Food Restaurant,Zoo Exhibit,34.2619469,-118.3517463
882,0,"Shahdara, New Delhi India",Shahdara,New Delhi India,Gift Shop,Dhaba,Light Rail Station,Vegetarian / Vegan Restaurant,Platform,Financial or Legal Service,Film Studio,Filipino Restaurant,Field,Fast Food Restaurant,28.6733333,77.2890248
883,2,"Shahpur Jat, New Delhi India",Shahpur Jat,New Delhi India,Bar,Stadium,Chinese Restaurant,Australian Restaurant,Indian Restaurant,Furniture / Home Store,Fountain,Forest,Frozen Yogurt Shop,Exhibit,28.5483303,77.214104
884,3,"Shakti Nagar, New Delhi India",Shakti Nagar,New Delhi India,Playground,Concert Hall,Fried Chicken Joint,Café,Financial or Legal Service,Film Studio,Filipino Restaurant,Field,Fast Food Restaurant,Farmers Market,28.67979,77.1949142
885,0,"Shalimar Bagh, New Delhi India",Shalimar Bagh,New Delhi India,Shoe Store,Zoo Exhibit,Entertainment Service,Financial or Legal Service,Film Studio,Filipino Restaurant,Field,Fast Food Restaurant,Farmers Market,Farm,28.71745265,77.15086655
886,0,"Shastri Nagar, New Delhi India",Shastri Nagar,New Delhi India,Shopping Mall,Light Rail Station,Flea Market,Zoo Exhibit,Film Studio,Filipino Restaurant,Field,Fast Food Restaurant,Farmers Market,Farm,28.6700885,77.1818589
887,0,"Shastri Park, New Delhi India",Shastri Park,New Delhi India,Metro Station,Furniture / Home Store,Fish & Chips Shop,Financial or Legal Service,Film Studio,Filipino Restaurant,Field,Fast Food Restaurant,Farmers Market,Farm,28.6684339,77.2505301
888,0,"Sheepshead Bay, New York City US",Sheepshead Bay,New York City US,Dessert Shop,Turkish Restaurant,Sandwich Place,Creperie,Chinese Restaurant,Grocery Store,Pizza Place,Outlet Store,Hotel,Café,40.58689013,-73.9431864
889,0,"Sherman Oaks, Los Angeles US",Sherman Oaks,Los Angeles US,Sushi Restaurant,Burger Joint,Coffee Shop,Cosmetics Shop,Pet Store,Gym / Fitness Center,Italian Restaurant,Seafood Restaurant,Clothing Store,Juice Bar,34.1508718,-118.4489865
890,3,"Sherwood, Brisbane",Sherwood,Brisbane,Liquor Store,Video Store,Yoga Studio,Café,Supermarket,Coffee Shop,Zoo Exhibit,Fast Food Restaurant,Financial or Legal Service,Film Studio,-27.530861,152.9826097
891,0,"Shibuya, Tokyo Japan",Shibuya,Tokyo Japan,Japanese Restaurant,Coffee Shop,Café,French Restaurant,Sake Bar,Bar,Bakery,Gift Shop,Seafood Restaurant,Chocolate Shop,35.6645956,139.6987107
892,0,"Shifoying, Beijing China",Shifoying,Beijing China,Chinese Restaurant,Park,Fast Food Restaurant,Convenience Store,Hotel,Farmers Market,Financial or Legal Service,Film Studio,Filipino Restaurant,Field,39.9269417,116.4958847
893,0,"Shinagawa, Tokyo Japan",Shinagawa,Tokyo Japan,Ramen Restaurant,Sake Bar,BBQ Joint,Coffee Shop,Tonkatsu Restaurant,Japanese Restaurant,Steakhouse,Café,Italian Restaurant,Yoshoku Restaurant,35.599252,139.73891
894,0,"Shinjuku, Tokyo Japan",Shinjuku,Tokyo Japan,Bar,Sake Bar,Japanese Restaurant,Ramen Restaurant,Coffee Shop,BBQ Joint,Café,Soba Restaurant,Multiplex,Hotel,35.6937632,139.7036319
895,3,"Shirley, Christchurch New Zealand",Shirley,Christchurch New Zealand,Fast Food Restaurant,Café,Shopping Mall,Coffee Shop,Hotel,Gastropub,Pet Store,Gym,Grocery Store,Paper / Office Supplies Store,-43.499562,172.6611226
896,2,"Shivaji Place, New Delhi India",Shivaji Place,New Delhi India,Fast Food Restaurant,Indian Restaurant,Café,Snack Place,Shopping Mall,Multiplex,Diner,Hookah Bar,American Restaurant,Pizza Place,28.651657,77.1217027
897,0,"Shore Acres, New York City US",Shore Acres,New York City US,Bus Stop,Italian Restaurant,Deli / Bodega,Intersection,Bar,Restaurant,Pizza Place,Furniture / Home Store,Gastropub,Nail Salon,40.60971934,-74.06667766
898,1,"Shorncliffe, Brisbane",Shorncliffe,Brisbane,Park,Harbor / Marina,Beach,Train Station,Pier,Café,Film Studio,Filipino Restaurant,Field,Fast Food Restaurant,-27.3260995,153.08185
899,0,"Silver Lake, Los Angeles US",Silver Lake,Los Angeles US,American Restaurant,Rock Club,Coffee Shop,Theater,Thai Restaurant,Golf Course,Seafood Restaurant,Dog Run,Ice Cream Shop,Design Studio,34.0896518,-118.2693735
899,0,"Silver Lake, Los Angeles US",Silver Lake,Los Angeles US,American Restaurant,Rock Club,Coffee Shop,Theater,Thai Restaurant,Golf Course,Seafood Restaurant,Dog Run,Ice Cream Shop,Design Studio,40.61919311,-74.09629029
900,0,"Silver Lake, New York City US",Silver Lake,New York City US,American Restaurant,Rock Club,Coffee Shop,Theater,Thai Restaurant,Golf Course,Seafood Restaurant,Dog Run,Ice Cream Shop,Design Studio,34.0896518,-118.2693735
900,0,"Silver Lake, New York City US",Silver Lake,New York City US,American Restaurant,Rock Club,Coffee Shop,Theater,Thai Restaurant,Golf Course,Seafood Restaurant,Dog Run,Ice Cream Shop,Design Studio,40.61919311,-74.09629029
901,3,"Sinamangal, Kathmandu Nepal",Sinamangal,Kathmandu Nepal,Café,Restaurant,Hotel,Asian Restaurant,Fast Food Restaurant,Coffee Shop,Airport Lounge,Shopping Mall,Airport Terminal,Airport,27.6991844,85.3504227
902,0,"Sinnamon Park, Brisbane",Sinnamon Park,Brisbane,Flower Shop,Bus Stop,Zoo Exhibit,Fast Food Restaurant,Fish & Chips Shop,Financial or Legal Service,Film Studio,Filipino Restaurant,Field,Farmers Market,-27.5446662,152.947254
903,2,"Sion, Mumbai City India",Sion,Mumbai City India,Indian Restaurant,Seafood Restaurant,Movie Theater,Bookstore,Boutique,Sandwich Place,Vegetarian / Vegan Restaurant,Café,Gym / Fitness Center,Food Court,19.0465213,72.8632834
904,1,"Siri Fort, New Delhi India",Siri Fort,New Delhi India,Stadium,Park,Café,Zoo Exhibit,Fast Food Restaurant,Financial or Legal Service,Film Studio,Filipino Restaurant,Field,Farmers Market,28.5521464,77.2246983
905,0,"Skid Row, Los Angeles US",Skid Row,Los Angeles US,Bar,Seafood Restaurant,Restaurant,Concert Hall,Supermarket,Brewery,Gay Bar,Bowling Alley,Flea Market,Grocery Store,34.0440571,-118.2438507
906,0,"Sockburn, Christchurch New Zealand",Sockburn,Christchurch New Zealand,Chinese Restaurant,Furniture / Home Store,Japanese Restaurant,Sporting Goods Shop,Park,South Indian Restaurant,Zoo Exhibit,Farmers Market,Filipino Restaurant,Field,-43.538496,172.5563941
907,0,"Soho, New York City US",Soho,New York City US,Italian Restaurant,Mediterranean Restaurant,Coffee Shop,Gym,Art Gallery,Bakery,Spa,Café,Clothing Store,French Restaurant,40.72218384,-74.00065667
908,0,"Solano Canyon, Los Angeles US",Solano Canyon,Los Angeles US,Baseball Field,Basketball Court,Park,Disc Golf,Playground,Zoo Exhibit,Fast Food Restaurant,Financial or Legal Service,Film Studio,Filipino Restaurant,34.0818871,-118.234983
909,0,"Somerfield, Christchurch New Zealand",Somerfield,Christchurch New Zealand,Coffee Shop,Greek Restaurant,Shopping Mall,Burger Joint,Supermarket,Pharmacy,Bar,Gym,Thai Restaurant,Park,-43.5623927,172.6257122
910,1,"Somerville, New York City US",Somerville,New York City US,Park,Zoo Exhibit,Cuban Restaurant,Fish & Chips Shop,Financial or Legal Service,Film Studio,Filipino Restaurant,Field,Fast Food Restaurant,Farmers Market,40.59771062,-73.79664751
911,0,"Songjiang District, Shanghai China",Songjiang District,Shanghai China,Coffee Shop,Hotel,Chinese Restaurant,Fast Food Restaurant,Golf Course,Theme Park,Italian Restaurant,Shopping Mall,Sculpture Garden,Restaurant,31.02959325,121.2108375
912,0,"Soundview, New York City US",Soundview,New York City US,Chinese Restaurant,Grocery Store,Pharmacy,Discount Store,Burger Joint,Bus Station,Breakfast Spot,Basketball Court,Playground,Video Store,40.8210122,-73.8657461
913,0,"South Beach, New York City US",South Beach,New York City US,Pier,Bus Stop,Beach,Deli / Bodega,Athletics & Sports,Fish & Chips Shop,Financial or Legal Service,Film Studio,Filipino Restaurant,Field,40.58024741,-74.07955293
914,0,"South Brisbane, Brisbane",South Brisbane,Brisbane,Coffee Shop,Park,Café,Dessert Shop,Thai Restaurant,Beach,Dumpling Restaurant,Turkish Restaurant,Cocktail Bar,Bakery,-27.482134,153.0223507
915,0,"South Extension, New Delhi India",South Extension,New Delhi India,Coffee Shop,Indian Restaurant,Pizza Place,Jewelry Store,Chinese Restaurant,Fast Food Restaurant,Clothing Store,Women's Store,Market,Zoo Exhibit,28.5687149,77.2168955
916,0,"South Jamaica, New York City US",South Jamaica,New York City US,Bus Station,Bakery,Bus Line,Caribbean Restaurant,Vegetarian / Vegan Restaurant,Sandwich Place,Grocery Store,Supermarket,Chinese Restaurant,Fabric Shop,40.69691125,-73.79042613
917,1,"South New Brighton, Christchurch New Zealand",South New Brighton,Christchurch New Zealand,Soccer Field,Beach,Park,Campground,Eye Doctor,Fabric Shop,Factory,Falafel Restaurant,Farm,Fish & Chips Shop,-43.53207245,172.7363671
918,0,"South Ozone Park, New York City US",South Ozone Park,New York City US,Park,Deli / Bodega,Fast Food Restaurant,Food Truck,Bar,Donut Shop,Hotel,Home Service,Sandwich Place,Factory,40.66854958,-73.80986479
919,1,"South Park, Los Angeles US",South Park,Los Angeles US,Park,Grocery Store,Video Store,Fish & Chips Shop,Film Studio,Filipino Restaurant,Field,Fast Food Restaurant,Farmers Market,Farm,33.9959381,-118.2697608
920,0,"South Side, New York City US",South Side,New York City US,Bar,Coffee Shop,Pizza Place,American Restaurant,Breakfast Spot,Yoga Studio,Wine Bar,Art Gallery,Chinese Restaurant,Japanese Restaurant,40.71086147,-73.95800095
921,3,"South Wharf, Melbourne",South Wharf,Melbourne,Café,Coffee Shop,Burger Joint,Hotel,Japanese Restaurant,Cocktail Bar,Pub,Gastropub,Pet Store,Dessert Shop,-37.8253279,144.9493432
922,3,"South Yarra, Melbourne",South Yarra,Melbourne,Café,Italian Restaurant,Hotel,French Restaurant,Japanese Restaurant,Bakery,Coffee Shop,Steakhouse,Dessert Shop,Pizza Place,-37.84,144.989
923,0,"Southbank, Melbourne",Southbank,Melbourne,Café,Bar,Hotel,Japanese Restaurant,Park,Coffee Shop,Cocktail Bar,Burger Joint,Australian Restaurant,Comic Shop,-37.8253618,144.9640203
924,0,"Southshore, Christchurch New Zealand",Southshore,Christchurch New Zealand,Camera Store,Spa,Fish Market,Fish & Chips Shop,Financial or Legal Service,Film Studio,Filipino Restaurant,Field,Fast Food Restaurant,Zoo Exhibit,-43.5495144,172.7484196
925,0,"Spreydon, Christchurch New Zealand",Spreydon,Christchurch New Zealand,Park,Bakery,Liquor Store,Greek Restaurant,Thai Restaurant,Shopping Mall,Fast Food Restaurant,Massage Studio,Café,Sandwich Place,-43.5529403,172.6088659
926,3,"Spring Hill, Brisbane",Spring Hill,Brisbane,Hotel,Café,Sandwich Place,Convenience Store,Hotel Bar,Pub,Deli / Bodega,Supermarket,Bar,Gym Pool,-27.4614416,153.0257338
927,0,"Springfield Gardens, New York City US",Springfield Gardens,New York City US,Fried Chicken Joint,Bus Station,Donut Shop,Gym,Check Cashing Service,Chinese Restaurant,Liquor Store,Intersection,Business Service,Park,40.66623049,-73.76042093
928,0,"Spuyten Duyvil, New York City US",Spuyten Duyvil,New York City US,Park,Bank,Pizza Place,Pharmacy,Thai Restaurant,Intersection,Tennis Stadium,Tennis Court,Filipino Restaurant,Field,40.88139498,-73.91719048
929,0,"Sriniwaspuri, New Delhi India",Sriniwaspuri,New Delhi India,Wine Bar,Airport,Pizza Place,Fast Food Restaurant,Zoo Exhibit,Financial or Legal Service,Film Studio,Filipino Restaurant,Field,Farmers Market,28.5652204,77.2547041
930,3,"St Lucia, Brisbane",St Lucia,Brisbane,Café,Japanese Restaurant,Burger Joint,Asian Restaurant,Park,Liquor Store,Grocery Store,Ice Cream Shop,Indian Restaurant,Sandwich Place,-27.4987362,153.0081642
931,3,"St Peters, Sydney",St Peters,Sydney,Fast Food Restaurant,Pub,Café,Pet Store,Grocery Store,Furniture / Home Store,Brewery,Recreation Center,Dog Run,Coffee Shop,-33.9159472,151.176332
932,0,"St. Albans, New York City US",St. Albans,New York City US,Caribbean Restaurant,Fried Chicken Joint,Discount Store,Chinese Restaurant,Southern / Soul Food Restaurant,Fast Food Restaurant,Motorcycle Shop,Shopping Mall,Grocery Store,Donut Shop,40.69444539,-73.75867604
933,0,"St. George, New York City US",St. George,New York City US,Clothing Store,Bar,Italian Restaurant,Sporting Goods Shop,American Restaurant,Pizza Place,Donut Shop,Toy / Game Store,Park,Baseball Stadium,40.64498157,-74.07935313
934,0,"Stafford Heights, Brisbane",Stafford Heights,Brisbane,Bakery,Pizza Place,Supermarket,Farmers Market,Farm,Financial or Legal Service,Film Studio,Filipino Restaurant,Field,Fast Food Restaurant,-27.3961056,153.0110337
935,3,"Stafford, Brisbane",Stafford,Brisbane,Café,Pub,Fast Food Restaurant,Diner,Dessert Shop,Liquor Store,Chinese Restaurant,Multiplex,Record Shop,Video Game Store,-27.4096212,153.0138783
936,0,"Stapleton, New York City US",Stapleton,New York City US,Mexican Restaurant,Discount Store,Sandwich Place,Bank,Pizza Place,New American Restaurant,Optical Shop,Harbor / Marina,Pharmacy,Coffee Shop,40.62692763,-74.07790193
937,0,"Starrett City, New York City US",Starrett City,New York City US,River,Bus Station,Chinese Restaurant,Pizza Place,Caribbean Restaurant,Donut Shop,American Restaurant,Pharmacy,Food Truck,Fountain,40.64758905,-73.8793697
938,0,"Steinway, New York City US",Steinway,New York City US,Rental Car Location,Café,Supermarket,Cosmetics Shop,Auto Workshop,Donut Shop,Bagel Shop,Bakery,Brewery,Gym / Fitness Center,40.77592302,-73.9022896
939,0,"Stonefields, Auckland City New Zealand",Stonefields,Auckland City New Zealand,Café,Athletics & Sports,Gym,Fast Food Restaurant,Sandwich Place,Bar,Pet Store,Bakery,Gourmet Shop,Farmers Market,-36.8872621,174.8418203
940,0,"Stretton, Brisbane",Stretton,Brisbane,History Museum,Pizza Place,Grocery Store,Sandwich Place,Zoo Exhibit,Falafel Restaurant,Filipino Restaurant,Field,Fast Food Restaurant,Farmers Market,-27.6126833,153.068394
941,3,"Strowan, Christchurch New Zealand",Strowan,Christchurch New Zealand,Café,Shopping Mall,IT Services,Indian Restaurant,Bike Rental / Bike Share,Restaurant,Exhibit,Fast Food Restaurant,Financial or Legal Service,Film Studio,-43.5076083,172.6086151
942,0,"Studio City, Los Angeles US",Studio City,Los Angeles US,Sushi Restaurant,Coffee Shop,Arts & Crafts Store,Ice Cream Shop,Gastropub,Deli / Bodega,Department Store,Farmers Market,Fast Food Restaurant,Fish & Chips Shop,34.1483989,-118.3961877
943,0,"Stuyvesant Town, New York City US",Stuyvesant Town,New York City US,Park,Harbor / Marina,Bar,Bistro,Gym / Fitness Center,Boat or Ferry,Farmers Market,Cocktail Bar,Baseball Field,Gas Station,40.73099955,-73.9740517
944,0,"Styx, Christchurch New Zealand",Styx,Christchurch New Zealand,Department Store,Motel,Supermarket,Farm,Financial or Legal Service,Film Studio,Filipino Restaurant,Field,Fast Food Restaurant,Farmers Market,-43.4664949,172.6161066
945,3,"Suginami, Tokyo Japan",Suginami,Tokyo Japan,Café,Ramen Restaurant,Sake Bar,Italian Restaurant,Park,BBQ Joint,Indian Restaurant,Thai Restaurant,Bakery,Japanese Restaurant,35.6994929,139.6362876
946,0,"Sumida, Tokyo Japan",Sumida,Tokyo Japan,Ramen Restaurant,Japanese Restaurant,Coffee Shop,Soba Restaurant,Sake Bar,Hostel,Café,Scenic Lookout,Bakery,Thai Restaurant,35.700429,139.805017
947,0,"Sumner, Brisbane",Sumner,Brisbane,Liquor Store,Brewery,Construction & Landscaping,Pub,Fast Food Restaurant,Fish Market,Fish & Chips Shop,Financial or Legal Service,Film Studio,Filipino Restaurant,-27.5658793,152.9338149
948,0,"Sumner, Christchurch New Zealand",Sumner,Christchurch New Zealand,Bakery,Park,Middle Eastern Restaurant,Gastropub,Thai Restaurant,Pizza Place,Hostel,Liquor Store,Greek Restaurant,Asian Restaurant,-43.5514131,172.6103634
949,0,"Sun Valley, Los Angeles US",Sun Valley,Los Angeles US,Convenience Store,Grocery Store,Breakfast Spot,RV Park,Fast Food Restaurant,Pizza Place,Coffee Shop,Sandwich Place,Farm,Film Studio,34.2204227,-118.3878945
950,0,"Sunland-Tujunga, Los Angeles US",Sunland-Tujunga,Los Angeles US,Burger Joint,Fast Food Restaurant,Bar,Wine Shop,Liquor Store,Chinese Restaurant,Thai Restaurant,Pizza Place,Sandwich Place,Coffee Shop,34.2578222,-118.3009365
951,0,"Sunnybank Hills, Brisbane",Sunnybank Hills,Brisbane,Pub,Bakery,Grocery Store,Burger Joint,Fast Food Restaurant,Fish & Chips Shop,Financial or Legal Service,Film Studio,Filipino Restaurant,Field,-27.5991376,153.0486182
952,3,"Sunnybank, Brisbane",Sunnybank,Brisbane,Café,Asian Restaurant,Zoo Exhibit,Fast Food Restaurant,Fish & Chips Shop,Financial or Legal Service,Film Studio,Filipino Restaurant,Field,Farmers Market,-27.5752834,153.0557235
953,0,"Sunnyside Gardens, New York City US",Sunnyside Gardens,New York City US,Bar,Grocery Store,Pizza Place,American Restaurant,Thai Restaurant,Coffee Shop,Turkish Restaurant,Pharmacy,Supermarket,Korean Restaurant,40.74565181,-73.91819286
954,0,"Sunnyside, New York City US",Sunnyside,New York City US,Pizza Place,Italian Restaurant,Chinese Restaurant,Coffee Shop,Liquor Store,Mexican Restaurant,South American Restaurant,Deli / Bodega,Grocery Store,Theater,40.74017628,-73.92691618
954,0,"Sunnyside, New York City US",Sunnyside,New York City US,Pizza Place,Italian Restaurant,Chinese Restaurant,Coffee Shop,Liquor Store,Mexican Restaurant,South American Restaurant,Deli / Bodega,Grocery Store,Theater,40.61276016,-74.09712552
955,0,"Sunset Junction, Los Angeles US",Sunset Junction,Los Angeles US,Coffee Shop,American Restaurant,Thai Restaurant,Vegetarian / Vegan Restaurant,Bar,Gay Bar,Restaurant,Breakfast Spot,Astrologer,Taiwanese Restaurant,34.0926493,-118.2807954
956,0,"Sunset Park, New York City US",Sunset Park,New York City US,Bank,Mexican Restaurant,Pizza Place,Bakery,Deli / Bodega,Latin American Restaurant,Fried Chicken Joint,Pharmacy,Gym,Mobile Phone Shop,40.64510295,-74.01031619
957,3,"Surry Hills, Sydney",Surry Hills,Sydney,Café,Thai Restaurant,Coffee Shop,Pub,Pizza Place,Sandwich Place,Breakfast Spot,Japanese Restaurant,Bar,Park,-33.8845123,151.2100301
958,0,"Sutton Place, New York City US",Sutton Place,New York City US,Italian Restaurant,Gym / Fitness Center,Park,Gym,Coffee Shop,Bagel Shop,Hotel,Cupcake Shop,Vegetarian / Vegan Restaurant,Mexican Restaurant,40.76028033,-73.96355614
959,3,"Swayambhu, Kathmandu Nepal",Swayambhu,Kathmandu Nepal,Asian Restaurant,Café,Hotel,Restaurant,Coffee Shop,Italian Restaurant,Historic Site,Bar,Hostel,Indian Restaurant,27.7161935,85.2838241
960,3,"Sydenham, Christchurch New Zealand",Sydenham,Christchurch New Zealand,Café,Japanese Restaurant,Coffee Shop,Gym,Bakery,Supermarket,Sandwich Place,Steakhouse,Vietnamese Restaurant,Shopping Mall,-43.5461633,172.6375103
961,0,"Sydney CBD, Sydney",Sydney CBD,Sydney,Café,Coffee Shop,Speakeasy,Cocktail Bar,Bar,Shopping Mall,Park,Hotel,Steakhouse,Fountain,-33.8679574,151.210047
962,0,"Sylmar, Los Angeles US",Sylmar,Los Angeles US,Pizza Place,Mexican Restaurant,Food,Farm,Film Studio,Filipino Restaurant,Field,Fast Food Restaurant,Farmers Market,Falafel Restaurant,34.3076252,-118.4492148
963,0,"Taigum, Brisbane",Taigum,Brisbane,Discount Store,Zoo Exhibit,Fishing Spot,Fish & Chips Shop,Financial or Legal Service,Film Studio,Filipino Restaurant,Field,Fast Food Restaurant,Farmers Market,-27.3416971,153.0483199
964,0,"Taitō, Tokyo Japan",Taitō,Tokyo Japan,Japanese Restaurant,Coffee Shop,Dessert Shop,Soba Restaurant,BBQ Joint,History Museum,Sake Bar,Café,Unagi Restaurant,Sukiyaki Restaurant,35.71745,139.790859
965,0,"Tamaki, Auckland City New Zealand",Tamaki,Auckland City New Zealand,Train Station,Cafeteria,Climbing Gym,Home Service,Athletics & Sports,Malay Restaurant,Zoo Exhibit,Film Studio,Filipino Restaurant,Field,-36.8928,174.8607643
966,0,"Taringa, Brisbane",Taringa,Brisbane,Sushi Restaurant,Gym,Video Store,Luggage Store,Mexican Restaurant,Pizza Place,Board Shop,Fast Food Restaurant,Sandwich Place,Organic Grocery,-27.4923992,152.9786001
967,0,"Tarragindi, Brisbane",Tarragindi,Brisbane,Gym,Hot Dog Joint,Fish & Chips Shop,Zoo Exhibit,Farm,Film Studio,Filipino Restaurant,Field,Fast Food Restaurant,Farmers Market,-27.5266462,153.0434187
968,0,"Tarzana, Los Angeles US",Tarzana,Los Angeles US,Sushi Restaurant,Japanese Restaurant,Pizza Place,Deli / Bodega,Breakfast Spot,Brazilian Restaurant,Bank,Italian Restaurant,Middle Eastern Restaurant,Locksmith,34.1714436,-118.5429789
969,3,"Te Papapa, Auckland City New Zealand",Te Papapa,Auckland City New Zealand,Restaurant,Park,Theater,Athletics & Sports,Café,Boutique,Falafel Restaurant,Farm,Farmers Market,Fast Food Restaurant,-36.9196693,174.7982403
970,1,"Templeton, Christchurch New Zealand",Templeton,Christchurch New Zealand,Bakery,Burger Joint,Park,Fast Food Restaurant,Fish Market,Fish & Chips Shop,Financial or Legal Service,Film Studio,Filipino Restaurant,Field,-43.5504418,172.4770079
971,3,"Teneriffe, Brisbane",Teneriffe,Brisbane,Café,Coffee Shop,Thai Restaurant,Park,Ice Cream Shop,Indian Restaurant,Beer Bar,Salad Place,Fish Market,Brewery,-27.4569762,153.0465176
972,0,"Tennyson, Brisbane",Tennyson,Brisbane,Playground,Lake,Medical Supply Store,Film Studio,Filipino Restaurant,Field,Fast Food Restaurant,Farmers Market,Farm,Falafel Restaurant,-27.5257026,153.0017299
973,0,"Terminal Island, Los Angeles US",Terminal Island,Los Angeles US,Food Truck,Rest Area,Building,Boat or Ferry,Zoo Exhibit,Fish & Chips Shop,Financial or Legal Service,Film Studio,Filipino Restaurant,Field,33.7451061,-118.263022
974,0,"Thai Town, Los Angeles US",Thai Town,Los Angeles US,Thai Restaurant,Juice Bar,Sandwich Place,Café,Massage Studio,Bar,Vegetarian / Vegan Restaurant,Liquor Store,Marijuana Dispensary,Bank,34.1018533,-118.3048616
975,0,"Thamel, Kathmandu Nepal",Thamel,Kathmandu Nepal,Asian Restaurant,Restaurant,Hotel,Coffee Shop,Café,Italian Restaurant,Bar,Historic Site,Indian Restaurant,Bakery,27.717028,85.311256
976,0,"Thanh Xuân, Hanoi Vietnam",Thanh Xuân,Hanoi Vietnam,Gym,Shopping Mall,Buffet,Bubble Tea Shop,Multiplex,Korean Restaurant,Bakery,Market,Electronics Store,Café,20.9938862,105.8146705
